film_id_x,titre,genre_principale,date_sortie_france,date_sortie_usa,image_url,synopsis_x,duree,note_moyenne,acteurs,entrees_demarrage_france,entrees_totales_france,budget_x,recette_usa,recette_reste_du_monde,recette_monde,film_url,film_image_url,release_date,duration,age_classification,producers,director,top_stars,press_rating,viewer_rating,languages,distributor,year_of_production,film_nationality,filming_secrets,fr_entry_week,us_entry_week,fr_entries,us_entries,awards,budget_y,associated_genres,press_critics_count,viewer_critics_count,synopsis_y,film_id_y,release_season,duration_minutes,producers_count,producer_1,producer_2,producer_3,producer_4,producer_5,top_stars_count,top_star_1,top_star_2,top_star_3,language_count,film_nationality_count,filming_secrets_num,fr_entry_week_period,fr_entry_week_iso_week,us_entry_week_period,us_entry_week_iso_week,fr_entries_num,us_entries_num,award_count,nomination_count,total_awards_nomination,associated_genres_count,press_critics_count_num,viewer_notes,viewer_critiques,synopsis_length
21430,Les Repentis,Biopic,09/11/2022,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/21430-20221105084235-0.jpg,"L’histoire réelle de Maixabel Lasa, la veuve de Juan María Jáuregui, un homme politique assassiné par l’organisation terroriste ETA en 2000. Onze ans plus tard, elle reçoit une demande inhabituelle : l'un des auteurs du crime a demandé à lui parler dans la prison de Nanclares de la Oca (Álava), où il purge sa peine après avoir rompu ses liens avec le groupe terroriste. Malgré ses doutes et son immense douleur, Maixabel accepte de rencontrer en face à face la personne qui a assassiné son époux.",1h 55min,5,Non disponible,11 537,38 399,? $,- $,2 702 995 $,2 702 995 $,https://www.allocine.fr/film/fichefilm_gen_cfilm=290533.html,https://fr.web.img4.acsta.net/c_310_420/pictures/22/08/25/16/16/1775957.jpg,2022-11-09,1h 56min,,"Icíar Bollaín,Isa Campo",Icíar Bollaín,"Blanca Portillo,Luis Tosar,Urko Olazabal",3.6,3.8,Espagnol,Epicentre Films,2021,,5 anecdotes,09 au 16 novembre 2022,,11 537,,,-,"Biopic,Drame",16 critiques,"293 notes, 33 critiques","L’histoire réelle de Maixabel Lasa, la veuve de Juan Maria Jauregui, un homme politique assassiné par l’organisation terroriste ETA en 2000. Onze ans plus tard, l’un des auteurs du crime qui purge sa peine en prison demande à la rencontrer, après avoir rompu ses liens avec le groupe terroriste.",290533,Autumn,116.0,2,Icíar Bollaín,Isa Campo,,,,3,Blanca Portillo,Luis Tosar,Urko Olazabal,1,0,5,09/11/2022 – 16/11/2022,45,,0,11537,0,0,0,0,2,16,293,33,295
22520,Whitney Houston : I Wanna Dance With Somebody,Biopic,21/12/2022,23/12/2022,https://www.jpbox-office.com/cinema/images/posters/22520-20221127083040-0.jpg,"Le portrait sans concession d’une femme complexe qu’on surnommait la Voix. De ses débuts comme choriste dans le New Jersey à son statut d’artiste parmi les plus récompensées et renommées de tous les temps, le film retrace le périple galvanisant, poignant et profondément émouvant de Whitney Houston. Un parcours exemplaire ponctué de concerts sensationnels et des chansons les plus emblématiques de la star.",2h 26min,3,Non disponible,64 834,183 056,45 000 000 $,23 708 080 $,21 800 000 $,45 508 080 $,https://www.allocine.fr/film/fichefilm_gen_cfilm=282299.html,https://fr.web.img5.acsta.net/c_310_420/pictures/22/09/16/10/05/3510640.jpg,2022-12-21,2h 26min,,"Kasi Lemmons,Anthony McCarten",Kasi Lemmons,"Naomi Ackie,Stanley Tucci,Tamara Tunie",2.5,3.5,Anglais,Sony Pictures Releasing France,2022,,13 anecdotes,21 au 28 décembre 2022,23 au 26 décembre 2022,64 834,4 765 000,,-,"Biopic,Musical",6 critiques,"1203 notes, 142 critiques","Le portrait sans concession d’une femme complexe qu’on surnommait la Voix. De ses débuts comme choriste dans le New Jersey à son statut d’artiste parmi les plus récompensées et renommées de tous les temps, le film retrace le périple galvanisant, poignant et profondément émouvant de Whitney Houston. Un parcours exemplaire ponctué de concerts sensationnels et des chansons les plus emblématiques de la star.",282299,Winter,146.0,2,Kasi Lemmons,Anthony McCarten,,,,3,Naomi Ackie,Stanley Tucci,Tamara Tunie,1,0,13,21/12/2022 – 28/12/2022,51,23/12/2022 – 26/12/2022,51,64834,4765000,0,0,0,2,6,1203,142,407
22639,Divertimento,Biopic,25/01/2023,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/22639-20230120100733-0.jpg,"À 17 ans, Zahia Ziouani rêve de devenir cheffe d’orchestre. Sa sœur jumelle, Fettouma, violoncelliste professionnelle. Bercées depuis leur plus tendre enfance par la musique symphonique classique, elles souhaitent à leur tour la rendre accessible à tous et dans tous les territoires. Alors comment peut-on accomplir ces rêves si ambitieux en 1995 quand on est une femme, d’origine algérienne et qu’on vient de Seine-Saint-Denis ? Avec détermination, passion, courage et surtout le projet incroyable de créer leur propre orchestre : Divertimento.",1h 50min,3,Niels Arestrup (Second rôle - - Sergiu Celibidache),80 541,266 673,4 400 000 ,- $,1 690 265 $,1 690 265 $,https://www.allocine.fr/film/fichefilm_gen_cfilm=292559.html,https://fr.web.img6.acsta.net/c_310_420/pictures/22/12/27/15/40/1783965.jpg,2023-01-25,1h 55min,,"Marie-Castille Mention-Schaar,Clara Bourreau",Marie-Castille Mention-Schaar,"Oulaya Amamra,Lina El Arabi,Niels Arestrup",3.0,4.0,Français,Le Pacte,2022,,8 anecdotes,25 janvier au 1 février 2023,,80 541,,,-,"Biopic,Drame",18 critiques,"1622 notes, 217 critiques","À 17 ans, Zahia Ziouani rêve de devenir cheffe d’orchestre. Sa sœur jumelle, Fettouma, violoncelliste professionnelle. Bercées depuis leur plus tendre enfance par la musique symphonique classique, elles souhaitent à leur tour la rendre accessible à tous et dans tous les territoires. Alors comment peut-on accomplir ces rêves si ambitieux en 1995 quand on est une femme, d’origine algérienne et qu’on vient de Seine-Saint-Denis ? Avec détermination, passion, courage et surtout le projet incroyable de créer leur propre orchestre : Divertimento.",292559,Winter,115.0,2,Marie-Castille Mention-Schaar,Clara Bourreau,,,,3,Oulaya Amamra,Lina El Arabi,Niels Arestrup,1,0,8,25 janvier au 1 février 2023,0,,0,80541,0,0,0,0,2,18,1622,217,545
22300,Tár,Biopic,25/01/2023,28/10/2022,https://www.jpbox-office.com/cinema/images/posters/22300-20221001041349-0.jpg,"Lydia Tár, cheffe avant-gardiste d’un grand orchestre symphonique allemand, est au sommet de son art et de sa carrière. Le lancement de son livre approche et elle prépare un concerto très attendu de la célèbre Symphonie n° 5 de Gustav Mahler. Mais, en l’espace de quelques semaines, sa vie va se désagréger d’une façon singulièrement actuelle. En émerge un examen virulent des mécanismes du pouvoir, de leur impact et de leur persistance dans notre société.",2h 38min,3,Cate Blanchett (Rôle principal - - Lydia Tár),98 869,319 357,? $,6 773 650 $,8 908 355 $,15 682 005 $,https://www.allocine.fr/film/fichefilm_gen_cfilm=291967.html,https://fr.web.img6.acsta.net/c_310_420/pictures/22/09/01/17/54/2341594.jpg,2023-01-25,2h 38min,,Todd Field,Todd Field,"Cate Blanchett,Nina Hoss,Noémie Merlant",4.2,3.6,"Anglais, Allemand",Universal Pictures International France,2022,,12 anecdotes,25 janvier au 1 février 2023,28 au 31 octobre 2022,98 869,1 020 177,3 prix et 13 nominations,-,Drame,35 critiques,"3821 notes, 357 critiques","Lydia Tár, cheffe avant-gardiste d’un grand orchestre symphonique allemand, est au sommet de son art et de sa carrière. Le lancement de son livre approche et elle prépare un concerto très attendu de la célèbre Symphonie n° 5 de Gustav Mahler. Mais, en l’espace de quelques semaines, sa vie va se désagréger d’une façon singulièrement actuelle. En émerge un examen virulent des mécanismes du pouvoir, de leur impact et de leur persistance dans notre société.",291967,Winter,158.0,1,Todd Field,,,,,3,Cate Blanchett,Nina Hoss,Noémie Merlant,2,0,12,25 janvier au 1 février 2023,0,28/10/2022 – 31/10/2022,43,98869,1020177,3,13,16,1,35,3821,357,457
22664,Pour la France,Biopic,08/02/2023,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/22664-20230128060634-0.jpg,"Lors d’un rituel d’intégration dans la prestigieuse École Militaire de Saint-Cyr, Aïssa, 23 ans, perd la vie. Face à une Armée qui peine à reconnaître ses responsabilités, Ismaël, son grand frère, se lance dans une bataille pour la vérité. Son enquête sur le parcours de son cadet va faire ressurgir ses souvenirs, de leur enfance à Alger aux derniers moments ensemble à Taipei.",1h 53min,4,Karim Leklou (Rôle principal - - Ismaël) | Laurent Lafitte (Second rôle - - Général Caillard),30 866,70 422,5 300 000 ,- $,341 845 $,341 845 $,https://www.allocine.fr/film/fichefilm_gen_cfilm=281971.html,https://fr.web.img6.acsta.net/c_310_420/pictures/23/01/06/15/00/3504722.jpg,2023-02-08,1h 53min,,"Rachid Hami,Ollivier Pourriol",Rachid Hami,"Karim Leklou,Shaïn Boumedine,Lubna Azabal",3.9,3.6,Français,Memento,2023,"France,Taïwan",9 anecdotes,08 au 15 février 2023,,30 866,,,-,Drame,27 critiques,"1308 notes, 138 critiques","Lors d’un rituel d’intégration dans la prestigieuse École Militaire de Saint-Cyr, Aïssa, 23 ans, perd la vie. Face à une Armée qui peine à reconnaître ses responsabilités, Ismaël, son grand frère, se lance dans une bataille pour la vérité. Son enquête sur le parcours de son cadet va faire ressurgir ses souvenirs, de leur enfance à Alger aux derniers moments ensemble à Taipei.",281971,Winter,113.0,2,Rachid Hami,Ollivier Pourriol,,,,3,Karim Leklou,Shaïn Boumedine,Lubna Azabal,1,2,9,08/02/2023 – 15/02/2023,6,,0,30866,0,0,0,0,1,27,1308,138,378
22425,Emmett Till,Biopic,08/02/2023,28/10/2022,https://www.jpbox-office.com/cinema/images/posters/22425-20230203103347-0.jpg,"Jeune veuve élevant seule son fils de 14 ans, Mamie Till-Mobley est aussi l’unique femme noire travaillant pour la US Air Force à Chicago. Quand Emmett est assassiné parce qu’il aurait sifflé une femme blanche dans le Mississippi de 1955, Mamie bouscule les consciences en insistant, lors des obsèques, pour que le cercueil de son fils reste ouvert et que l’opinion publique comprenne l’horreur qu’il a subie. Un geste fort pour refuser l’oppression et la haine. Elle cède également au magazine Jet les droits exclusifs de publication des photos de son fils mutilé, si bien que le monde entier s’émeut de ce lynchage particulièrement atroce.

Avec courage, Mamie Till s’engage dans le mouvement des droits civiques et devient une militante active pour la NAACP, principale organisation de défense des Afro-Américains, réclamant davantage de justice sociale et d’accès à l’éducation pour la communauté noire.",2h 10min,3,Whoopi Goldberg (Second rôle - - Alma Carthan),31 818,77 728,20 000 000 $,9 000 202 $,570 632 $,9 570 834 $,https://www.allocine.fr/film/fichefilm_gen_cfilm=263041.html,https://fr.web.img3.acsta.net/c_310_420/pictures/22/12/09/12/41/4629208.jpg,2023-02-08,2h 10min,,"Chinonye Chukwu,Michael Reilly",Chinonye Chukwu,"Danielle Deadwyler,Jalyn Hall,Whoopi Goldberg",3.1,3.8,Anglais,Universal Pictures International France,2022,,11 anecdotes,08 au 15 février 2023,28 au 31 octobre 2022,31 818,2 810 353,,-,"Biopic,Drame",15 critiques,"620 notes, 58 critiques","Jeune veuve élevant seule son fils de 14 ans, Mamie Till-Mobley est aussi l’unique femme noire travaillant pour la US Air Force à Chicago. Quand Emmett est assassiné parce qu’il aurait sifflé une femme blanche dans le Mississippi de 1955, Mamie bouscule les consciences en insistant, lors des obsèques, pour que le cercueil de son fils reste ouvert et que l’opinion publique comprenne l’horreur qu’il a subie. Un geste fort pour refuser l’oppression et la haine. Elle cède également au magazine",263041,Winter,130.0,2,Chinonye Chukwu,Michael Reilly,,,,3,Danielle Deadwyler,Jalyn Hall,Whoopi Goldberg,1,0,11,08/02/2023 – 15/02/2023,6,28/10/2022 – 31/10/2022,43,31818,2810353,0,0,0,2,15,620,58,494
22504,"Lamborghini, l'homme derrière la légende",Biopic,18/02/2023,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/22504-20221119060102.jpg,"Adapté du livre de son fils Tonino, le film retrace la vie de Ferruccio Lamborghini, le célèbre créateur de la marque automobile éponyme.",1h 37min,Non disponible,Gabriel Byrne (Rôle principal - - Enzo Ferrari) | Mira Sorvino (Rôle principal - - Annita),,,Non disponible,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=243993.html,https://fr.web.img6.acsta.net/c_310_420/pictures/22/10/25/09/00/5734751.jpg,2023-02-18,1h 37min,,Bobby Moresco,Bobby Moresco,"Frank Grillo,Mira Sorvino,Gabriel Byrne",2.2,2.2,Anglais,OCS Max,2022,"U.S.A.,Italie",-,,,,,,-,"Biopic,Drame","415 notes, 34 critiques","415 notes, 34 critiques","Adapté du livre de son fils Tonino, le film retrace la vie de Ferruccio Lamborghini, le célèbre créateur de la marque automobile éponyme.",243993,Winter,97.0,1,Bobby Moresco,,,,,3,Frank Grillo,Mira Sorvino,Gabriel Byrne,1,2,0,,0,,0,0,0,0,0,0,2,415,415,34,137
21802,Oppenheimer,Biopic,19/07/2023,21/07/2023,https://www.jpbox-office.com/cinema/images/posters/A-2023-21802-20230715124922.jpg,"Biopic sur J. Robert Oppenheimer le "" père de la bombe atomique "" pendant la Seconde Guerre mondiale.",3h 01min,4,Emily Blunt (Rôle principal - - Kitty Oppenheimer) | Matt Damon (Rôle principal - - Leslie Groves Jr.) | Cillian Murphy (Rôle principal - - J. Robert Oppenheimer) | Casey Affleck (Second rôle - - Boris Pash) | Kenneth Branagh (Second rôle - - Niels Bohr) | Robert Downey Jr (Second rôle - - Lewis Strauss) | Josh Hartnett (Second rôle - - Ernest Lawrence) | Rami Malek (Second rôle - - David Hill) | Gary Oldman (Apparition - - Harry S. Truman) | Christopher Nolan (Producteur) | Christopher Nolan (Scenariste),1 138 907,4 446 424,100 000 000 $,330 078 895 $,645 417 853 $,975 496 748 $,https://www.allocine.fr/film/fichefilm_gen_cfilm=296168.html,https://fr.web.img3.acsta.net/c_310_420/pictures/23/05/26/16/52/2793170.jpg,2023-07-19,3h 01min,,Christopher Nolan,Christopher Nolan,"Cillian Murphy,Emily Blunt,Matt Damon",3.8,4.3,Anglais,Universal Pictures International France,2023,,22 anecdotes,19 au 26 juillet 2023,21 au 24 juillet 2023,1 138 907,80 500 000,20 prix et 16 nominations,-,"Biopic,Historique,Thriller",32 critiques,"24334 notes, 2181 critiques","En 1942, convaincus que l’Allemagne nazie est en train de développer une arme nucléaire, les États-Unis initient, dans le plus grand secret, le ""Projet Manhattan"" destiné à mettre au point la première bombe atomique de l’histoire. Pour piloter ce dispositif, le gouvernement engage J. Robert Oppenheimer, brillant physicien, qui sera bientôt surnommé ""le père de la bombe atomique"". C’est dans le laboratoire ultra-secret de Los Alamos, au cœur du désert du Nouveau-Mexique, que le scientifique et son équipe mettent au point une arme révolutionnaire dont les conséquences, vertigineuses, continuent de peser sur le monde actuel…",296168,Summer,181.0,1,Christopher Nolan,,,,,3,Cillian Murphy,Emily Blunt,Matt Damon,1,0,22,19/07/2023 – 26/07/2023,29,21/07/2023 – 24/07/2023,29,1138907,80500000,20,16,36,3,32,24334,2181,629
23272,Flo,Biopic,01/11/2023,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/A-2023-23272-20231029101623.jpg,"Connue comme ""la petite fiancée de l’Atlantique"", Florence Arthaud fut surtout une grande navigatrice. Son palmarès exceptionnel, et unique dans cet univers masculin, connut son apogée avec sa victoire de la Route du Rhum en 1990.

Au-delà de ces exploits, FLO raconte l’incroyable destin d’une femme farouchement libre qui - après un accident de la route ayant failli lui coûter la vie - décide de rejeter son milieu bourgeois et la vie qui lui avait été tracée, pour vivre pleinement ses rêves.",2h 05min,3,Charles Berling (Second rôle - - Jacques Arthaud),149 707,279 531,Non disponible,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=306542.html,https://fr.web.img3.acsta.net/c_310_420/pictures/23/09/20/12/44/1638556.jpg,2023-11-01,2h 05min,,"Géraldine Danon,Yann Queffélec",Géraldine Danon,"Stéphane Caillard,Alison Wheeler,Alexis Michalik",2.8,3.6,Français,Metropolitan FilmExport,2023,,11 anecdotes,01 au 8 novembre 2023,,149 707,,,-,"Biopic,Drame",24 critiques,"1494 notes, 345 critiques","Connue comme ""la petite fiancée de l’Atlantique"", Florence Arthaud fut surtout une grande navigatrice. Son palmarès exceptionnel, et unique dans cet univers masculin, connut son apogée avec sa victoire de la Route du Rhum en 1990.",306542,Autumn,125.0,2,Géraldine Danon,Yann Queffélec,,,,3,Stéphane Caillard,Alison Wheeler,Alexis Michalik,1,0,11,01/11/2023 – 08/11/2023,44,,0,149707,0,0,0,0,2,24,1494,345,230
23226,Insubmersible,Biopic,03/11/2023,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/A-2023-23226-20231013073804.jpg,"L'histoire vraie de la nageuse américaine, Diana Nyad, qui, à 64 ans, aidée par sa meilleure amie et un équipage de 35 supporters dévoués, a défié les probabilités pour devenir la première personne à accomplir le voyage de 161 km de Cuba à la Floride, à travers des méduses venimeuses et des eaux infestées de requins.",2h 04min,Non disponible,Annette Bening (Rôle principal - - Diana Nyad) | Jodie Foster (Rôle principal - - Bonnie Stoll),,,Non disponible,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=290953.html,https://fr.web.img6.acsta.net/c_310_420/pictures/23/10/09/10/49/4293567.jpg,2023-11-03,2h 01min,,"Elizabeth Chai Vasarhelyi,Jimmy Chin (III),Julia Cox",Elizabeth Chai Vasarhelyi,"Annette Bening,Jodie Foster,Rhys Ifans",3.8,3.8,Anglais,,2023,,-,,,,,5 nominations,-,"Biopic,Drame","698 notes, 52 critiques","698 notes, 52 critiques","À 60 ans, l'athlète Diana Nyad entreprend de réaliser le rêve le plus fou de sa vie : relier Cuba à la Floride à la nage sur une distance de plus de 160 kilomètres.",290953,Autumn,121.0,3,Elizabeth Chai Vasarhelyi,Jimmy Chin (III),Julia Cox,,,3,Annette Bening,Jodie Foster,Rhys Ifans,1,0,0,,0,,0,0,0,0,5,5,2,698,698,52,164
