film_id,titre,genre_principale,date_sortie_france,date_sortie_usa,image_url,synopsis,duree,note_moyenne,acteurs,entrees_demarrage_france,entrees_totales_france,budget,recette_usa,recette_reste_du_monde,recette_monde
22229,Furiosa: une saga Mad Max,Science Fiction,22/05/2024,24/05/2024,https://www.jpbox-office.com/cinema/images/posters/A-2024-22229-20240517093553.jpg,"Alors que le monde s'écroule, la jeune Furiosa tombe entre les mains d'une horde de motards dirigée par le seigneur de la guerre Dementus. En traversant le Wasteland, ils tombent sur la Citadelle présidée par l'Immortan Joe. Alors que les deux tyrans se battent pour la domination, Furiosa doit survivre à de nombreuses épreuves pour trouver le moyen de rentrer chez elle.",2h 28min,4,Chris Hemsworth (Rôle principal - - Dr. Dementus),358 804,947 959,168 000 000 $,67 475 791 $,102 000 000 $,169 475 791 $
23779,Atlas,Science Fiction,24/05/2024,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/A-2024-23779-20240519114523.jpg,"Brillante analyste de données, Atlas Shepherd est misanthrope et se méfie totalement de l’intelligence artificielle. Tandis qu’elle se lance dans une mission destinée à capturer un robot rebelle, elle comprend qu’elle a déjà eu affaire à cette mystérieuse machine par le passé. Alors que la mission ne se déroule pas comme prévu, il ne reste plus à Atlas qu’à faire enfin confiance à l’IA si elle veut sauver l’avenir de l’humanité...",1h 58min,Non disponible,Jennifer Lopez (Rôle principal - - Atlas Shepherd),,,Non disponible,,,
23873,Kalki 2898 AD,Science Fiction,27/06/2024,27/06/2024,https://www.jpbox-office.com/cinema/images/posters/A-2024-23873-20240630100608.jpg,"En l'an 2898, le monde est au bord du gouffre, mais dans la ville de Kasi, un homme du nom de Bhairava est là pour lutter contre le chaos.",2h 50min,Non disponible,Non disponible,-,5 841,71 000 000 $,7 309 000 $,93 100 000 $,100 409 000 $
23525,Alien: Romulus,Science Fiction,14/08/2024,16/08/2024,https://www.jpbox-office.com/cinema/images/posters/A-2024-23525-20240810042927.jpg,"Dans cette neuvième aventure, un groupe de jeunes gens vivant dans un monde lointain se retrouvera confronté à la forme de vie la plus terrifiante de l'univers.",1h 59min,3,Non disponible,477 983,1 135 196,80 000 000 $,105 313 091 $,237 900 000 $,343 213 091 $
23539,Alienoid - L'Affrontement,Science Fiction,28/08/2024,26/01/2024,https://www.jpbox-office.com/cinema/images/posters/A-2024-23539-20240824114359.jpg,"Depuis des millénaires, des Aliens prennent possession de corps humains, tapis dans l’ombre en attendant leur heure. Afin d’anéantir cette menace, un Gardien envoyé du futur traque sans relâche ces envahisseurs. Mais lorsque les Aliens lancent l’assaut sur Séoul, il comprend qu’il ne pourra pas les arrêter seul. Des siècles plus tôt, une mystérieuse élue capable de dompter la foudre parcourt le pays à la recherche de l’Alien originel. Des quêtes parallèles de ces deux Voyageurs du Temps dépendra le salut de l’Humanité.",2h 02min,3,Non disponible,12 970,18 048,? $,60 720 $,10 235 493 $,10 296 213 $
23782,Megalopolis,Science Fiction,25/09/2024,27/09/2024,https://www.jpbox-office.com/cinema/images/posters/A-2024-23782-20240920064043.jpg,"Megalopolis est une épopée romaine dans une Amérique moderne imaginaire en pleine décadence. La ville de New Rome doit absolument changer, ce qui crée un conflit majeur entre César Catilina, artiste de génie ayant le pouvoir d’arrêter le temps, et le maire archi-conservateur Franklyn Cicero. Le premier rêve d’un avenir utopique idéal alors que le second reste très attaché à un statu quo régressif protecteur de la cupidité, des privilèges et des milices privées. La fille du maire et jet-setteuse Julia Cicero, amoureuse de César Catilina, est tiraillée entre les deux hommes et devra découvrir ce qui lui semble le meilleur pour l’avenir de l’humanité.",2h 18min,3,Adam Driver (Rôle principal - - Cesar Catalina) | Laurence Fishburne (Second rôle - - Fundi Romaine) | Shia LaBeouf (Second rôle - - Clodio Pulcher) | Jon Voight (Second rôle - - Hamilton Crassus III) | Dustin Hoffman (Apparition - - Nush 'The Fixer' Berman),136 309,254 957,120 000 000 $,7 629 085 $,2 114 000 $,9 743 085 $
24114,Planète B,Science Fiction,25/12/2024,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/A-2024-24114-20241110071143.jpg,"France, 2039. Une nuit, des activistes traqués par l'Etat, disparaissent sans laisser aucune trace. Julia Bombarth se trouve parmi eux. A son réveil, elle se découvre enfermée dans un monde totalement inconnu : PLANÈTE B.",1h 58min,Non disponible,Adèle Exarchopoulos (Rôle principal - - Julia Bombarth),-,31 932,Non disponible,,,
24453,In The Lost Lands,Science Fiction,05/03/2025,07/03/2025,https://www.jpbox-office.com/cinema/images/posters/A-2025-24453-20250301114842.jpg,"Une reine pactise avec la puissante et redoutée sorcière Gray Alys afin qu’elle lui rapporte un trésor capable de lui conférer un pouvoir immense. Alys et son guide, le vagabond Boyce, doivent s’aventurer dans les dangereuses Contrées Perdues. Là, ils devront déjouer et combattre hommes et démons pour honorer leur part du contrat…",1h 41min,3,Milla Jovovich (Rôle principal - - Gray Alys),32 288,49 289,? $,1 870 305 $,- $,1 870 305 $
24020,Mickey 17,Science Fiction,05/03/2025,07/03/2025,https://www.jpbox-office.com/cinema/images/posters/A-2025-24020-20250301114724.jpg,"Pour Mickey, mourir est une habitude. Car il est un consommable, engagé volontaire pour tester les dangers auxquels est soumis l’humanité. En cas de décès, il se trouve régénéré avec la plupart de ses souvenirs. Mais que se passerait-il si Mickey 17 survivait à Mickey 18 ?",2h 17min,3,Robert Pattinson (Rôle principal - - Mickey Barnes) | Toni Collette (Second rôle - - Ylfa) | Mark Ruffalo (Second rôle - - Kenneth Marshall),413 052,1 031 778,118 000 000 $,43 600 141 $,77 500 000 $,121 100 141 $
24118,The Electric State,Science Fiction,14/03/2025,14/03/2025,https://www.jpbox-office.com/cinema/images/posters/A-2025-24118-20250302101657.jpg,"Une adolescente réalise que son nouvel ami robot, doux mais étrange, lui a en fait été envoyé par son frère disparu. Elle et le robot partent à la recherche du garçon, découvrant ainsi une vaste conspiration...",2h 08min,Non disponible,Chris Pratt (Rôle principal - - Keats) | Holly Hunter (Second rôle - - Madeline Vance) | Woody Harrelson (Voix-off - - Mr. Peanut) | Alan Silvestri,,,Non disponible,,,
20037,Les Siffleurs,Thriller,08/01/2020,28/02/2020,https://www.jpbox-office.com/cinema/images/posters/20037-20200113081327-0.jpg,"Cristi, un inspecteur de police de Bucarest corrompu par des trafiquants de drogue, est soupçonné par ses supérieurs et mis sur écoute. Embarqué malgré lui par la sulfureuse Gilda sur l’île de la Gomera, il doit apprendre vite le Silbo, une langue sifflée ancestrale. Grâce à ce langage secret, il pourra libérer en Roumanie un mafieux de prison et récupérer les millions cachés. Mais l’amour va s’en mêler et rien ne se passera comme prévu…",1h 38min,3,Non disponible,34 852,84 623,? ,55 608 $,708 783 $,764 391 $
19696,Underwater,Thriller,08/01/2020,10/01/2020,https://www.jpbox-office.com/cinema/images/posters/19696-20200104011755-0.jpg,"Une équipe scientifique sous-marine fait face à un tremblement de terre. Sous l'eau, ils vont devoir essayer de survivre.",1h 35min,3,Vincent Cassel (Rôle principal - - Le capitaine Lucien) | Kristen Stewart (Rôle principal - - Norah Price),169 125,319 390,75 000 000 $,17 291 078 $,23 591 850 $,40 882 928 $
20649,Rupture fatale,Thriller,17/01/2020,17/01/2020,https://www.jpbox-office.com/cinema/images/posters/20649-20200711111058.jpg,Une femme divorcée entame une nouvelle relation amoureuse. L'euphorie ne dure pas très longtemps car rapidement elle découvre des sombres secrets sur son compagnon...,2h 00min,Non disponible,Non disponible,,,Non disponible,,,
20123,Adoration,Thriller,22/01/2020,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/20123-20200201063317-0.jpg,"Paul, un jeune garçon solitaire, rencontre Gloria, la nouvelle patiente de la clinique psychiatrique où travaille sa mère. Tombé amoureux fou de cette adolescente trouble et solaire, Paul va s’enfuir avec elle, loin du monde des adultes...",1h 38min,Non disponible,Benoît Poelvoorde (Rôle principal - - Hinkel) | Emmanuelle Béart (Apparition) | Béatrice Dalle (Apparition),5 473,5 473,Non disponible,,,
20112,La Llorona,Thriller,22/01/2020,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/20112-20200201121349-0.jpg,"La Llorrona : seuls les coupables l’entendent pleurer. Selon la légende, la Llorona est une pleureuse, un fantôme qui cherche ses enfants. Aujourd’hui, elle pleure ceux qui sont morts durant le génocide des indiens mayas. Le général, responsable du massacre mais acquitté, est hanté par une Llorona. Serait-ce Alma, la nouvelle domestique ? Est-elle venue punir celui que la justice n’a pas condamné ?",1h 37min,4,Non disponible,25 688,65 874,? $,- $,294 404 $,294 404 $
19871,Cuban Network,Thriller,29/01/2020,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/19871-20200125120435-0.jpg,Début 90. Un groupe de Cubains installés à Miami met en place un réseau d’espionnage. Leur mission : infiltrer les groupuscules anti-castristes responsables d’attentats sur l’île.,2h 03min,2,Penelope Cruz (Rôle principal - - Olga Salanueva) | Gael Garcia Bernal (Second rôle - - Manuel Viramontez),89 408,185 708,10 767 038 ,- $,1 402 798 $,1 402 798 $
19830,Les Traducteurs,Thriller,29/01/2020,00/00/0000,https://www.jpbox-office.com/cinema/images/posters/19830-20200125120133-0.jpg,"Isolés dans une luxueuse demeure sans aucun contact possible avec l'extérieur, neuf traducteurs sont rassemblés pour traduire le dernier tome d'un des plus grands succès de la littérature mondiale. Mais lorsque les dix premières pages du roman sont publiées sur internet et qu'un pirate menace de dévoiler la suite si on ne lui verse pas une rançon colossale, une question devient obsédante : d'où vient la fuite ?",1h 45min,3,Lambert Wilson (Rôle principal - - Eric Angstrom) | Sara Giraudeau (Second rôle - - Rose-Marie Houeix) | Alain Attal (Producteur),121 867,279 035,9 770 000 ,- $,2 756 149 $,2 756 149 $
19868,The Gentlemen,Thriller,05/02/2020,24/01/2020,https://www.jpbox-office.com/cinema/images/posters/19868-20191209075529-0.jpg,"Quand Mickey Pearson, baron de la drogue à Londres, laisse entendre qu’il pourrait se retirer du marché, il déclenche une guerre explosive : la capitale anglaise devient le théâtre de tous les chantages, complots, trahisons, corruptions et enlèvements… Dans cette jungle où l’on ne distingue plus ses alliés de ses ennemis, il n’y a de la place que pour un seul roi !",1h 53min,4,Hugh Grant (Rôle principal - - Fletcher) | Matthew McConaughey (Rôle principal - - Mickey Pearson) | Colin Farrell (Second rôle - - Coach),238 040,630 925,22 000 000 $,36 471 795 $,78 700 000 $,115 171 795 $
20179,Sa dernière volonté,Thriller,20/02/2020,21/02/2020,https://www.jpbox-office.com/cinema/images/posters/20179-20200221065014.jpg,"Prise par les sentiments, une journaliste expérimentée de Washington accepte une mission pour son père, mais perd le contrôle de son propre reportage en passant du statut de témoin à celui de protagoniste.",1h 55min,2,Ben Affleck (Rôle principal - - Treat Morrison) | Anne Hathaway (Rôle principal - - Elena McMahon) | Willem Dafoe (Second rôle - - Richard McMahon),,,Non disponible,,,
20118,Invisible Man,Thriller,26/02/2020,28/02/2020,https://www.jpbox-office.com/cinema/images/posters/20118-20200215065709-0.jpg,"Cecilia Kass est en couple avec un brillant et riche scientifique. Ne supportant plus son comportement violent et tyrannique, elle prend la fuite une nuit et se réfugie auprès de sa sœur, leur ami d'enfance et sa fille adolescente.
Mais quand l'homme se suicide en laissant à Cecilia une part importante de son immense fortune, celle-ci commence à se demander s'il est réellement mort. Tandis qu'une série de coïncidences inquiétantes menace la vie des êtres qu'elle aime, Cecilia cherche désespérément à prouver qu'elle est traquée par un homme que nul ne peut voir. Peu à peu, elle a le sentiment que sa raison vacille…",2h 04min,4,Non disponible,349 741,776 426,9 000 000 $,64 914 050 $,72 741 000 $,137 655 050 $
20224,Spenser Confidential,Thriller,06/03/2020,06/03/2020,https://www.jpbox-office.com/cinema/images/posters/20224-20200319015320.jpg,"Spenser, un ancien flic, replonge dans les bas-fonds de Boston lorsqu'il découvre la vérité sur un complot retors et un meurtre qui a défrayé la chronique. Malgré des menaces répétées, Spenser décide de prendre l'affaire en main pour prouver que personne n'est au-dessus des lois.",1h 50min,3,Mark Wahlberg (Rôle principal - - Spenser),,,Non disponible,,,
